16719,13385,269,96,31.4448,0
16720,13385,288,585,98.2019,0
16721,13385,479,584,80.6617,0
16722,13385,526,339,16.2656,0
16724,13386,263,342,22.9057,0
16725,13386,269,96,31.4448,0
16726,13386,288,585,98.2019,0
16727,13386,479,584,80.6617,0
16728,13386,526,339,16.2656,0
16730,13387,263,342,22.9057,0
16731,13387,269,96,31.4448,0
16732,13387,288,585,98.2019,0
16733,13387,479,584,80.6617,0
16734,13387,526,339,16.2656,0
16736,13388,263,342,22.9057,0
16737,13388,269,96,31.4448,0
16738,13388,288,585,98.2019,0
16739,13388,479,584,80.6617,0
16740,13388,526,339,16.2656,0
16742,13389,263,342,22.9057,0
16743,13389,269,96,31.4448,0
16744,13389,288,585,98.2019,0
16745,13389,479,584,80.6617,0
16746,13389,526,339,16.2656,0
16748,13390,263,342,22.9057,0
16749,13390,269,96,31.4448,0
16750,13390,288,585,98.2019,0
16751,13390,479,584,80.6617,0
16752,13390,526,339,16.2656,0
16754,13391,263,342,22.9057,0
16755,13391,269,96,31.4448,0
16756,13391,288,585,98.2019,0
16757,13391,479,584,80.6617,0
16758,13391,526,339,16.2656,0
16760,13392,263,342,22.9057,0
16761,13392,269,96,31.4448,0
16762,13392,288,585,98.2019,0
16763,13392,479,584,80.6617,0
16764,13392,526,339,16.2656,0
16766,13393,263,342,22.9057,0
16767,13393,269,96,31.4448,0
16768,13393,288,585,98.2019,0
16769,13393,479,584,80.6617,0
16770,13393,526,339,16.2656,0
16772,13394,263,342,22.9057,0
16773,13394,269,96,31.4448,0
16774,13394,288,585,98.2019,0
16775,13394,479,584,80.6617,0
16776,13394,526,339,16.2656,0
16778,13395,263,342,22.9057,0
16779,13395,269,96,31.4448,0
16780,13395,288,585,98.2019,0
16781,13395,479,584,80.6617,0
16782,13395,526,339,16.2656,0
16784,13396,263,342,22.9057,0
16785,13396,269,96,31.4448,0
16786,13396,288,585,98.2019,0
16787,13396,479,584,80.6617,0
16788,13396,526,339,16.2656,0
16790,13397,337,281,4.1033,0
16791,13398,337,281,4.1033,0
16792,13399,337,469,59.4916,1
16794,13400,337,469,59.4916,1
16796,13401,337,469,59.4916,1
16798,13402,337,469,59.4916,1
16800,13403,338,428,5.98209,0
16802,13404,338,428,5.98209,0
16804,13405,338,428,5.98209,0
16806,13406,338,428,5.98209,0
16812,13411,315,333,29.3263,1
16814,13412,315,333,29.3263,1
16816,13413,315,333,29.3263,1
16818,13414,315,333,29.3263,1
16822,13417,261,417,57.7145,0
16827,13418,261,417,57.7145,0
16832,13419,261,417,57.7145,0
16837,13420,261,417,57.7145,0
16842,13421,261,417,57.7145,0
16847,13422,261,417,57.7145,0
16852,13423,261,417,57.7145,0
16857,13424,261,417,57.7145,0
16862,13425,261,417,57.7145,0
16867,13426,261,417,57.7145,0
16872,13427,42,327,10.2316,0
16873,13427,271,246,11.4618,1
16874,13427,399,284,8.26859,1
16875,13427,150,273,17.4298,1
16876,13427,491,288,9.18801,0
16877,13428,42,327,10.2316,0
16878,13428,271,246,11.4618,1
16879,13428,399,284,8.26859,1
16880,13428,150,273,17.4298,1
16881,13428,491,288,9.18801,0
16882,13429,42,327,10.2316,0
16883,13429,271,246,11.4618,1
16884,13430,42,327,10.2316,0
16885,13429,399,284,8.26859,1
16886,13430,271,246,11.4618,1
16887,13429,150,273,17.4298,1
16888,13430,399,284,8.26859,1
16889,13429,491,288,9.18801,0
16890,13430,150,273,17.4298,1
16891,13430,491,288,9.18801,0
16892,13431,42,327,10.2316,0
16893,13431,271,246,11.4618,1
16894,13431,399,284,8.26859,1
16895,13431,150,273,17.4298,1
16896,13431,491,288,9.18801,0
16897,13432,42,327,10.2316,0
16898,13432,271,246,11.4618,1
16899,13432,399,284,8.26859,1
16900,13432,150,273,17.4298,1
16901,13432,491,288,9.18801,0
16902,13433,42,327,10.2316,0
16903,13433,271,246,11.4618,1
16904,13433,399,284,8.26859,1
16905,13433,150,273,17.4298,1
16906,13433,491,288,9.18801,0
16907,13434,42,327,10.2316,0
16908,13434,271,246,11.4618,1
16909,13434,399,284,8.26859,1
16910,13434,150,273,17.4298,1
16911,13434,491,288,9.18801,0
16912,13435,42,327,10.2316,0
16913,13435,271,246,11.4618,1
16914,13435,399,284,8.26859,1
16915,13435,150,273,17.4298,1
16916,13435,491,288,9.18801,0
16917,13436,42,327,10.2316,0
16918,13436,271,246,11.4618,1
16919,13436,399,284,8.26859,1
16920,13436,150,273,17.4298,1
16921,13436,491,288,9.18801,0
16932,13443,348,478,26.2682,1
16933,13444,348,478,26.2682,1
16934,13445,454,312,2.10662,0
16935,13446,454,312,2.10662,0
16936,13447,282,147,10.1039,0
16937,13447,550,133,11.6592,1
16938,13448,282,147,10.1039,0
16939,13448,550,133,11.6592,1
16940,13449,282,147,10.1039,0
16941,13449,550,133,11.6592,1
16942,13450,282,147,10.1039,0
16943,13450,550,133,11.6592,1
16945,13451,269,402,4.95009,0
16948,13452,269,402,4.95009,0
16951,13453,269,402,4.95009,0
16954,13454,269,402,4.95009,0
16957,13455,269,402,4.95009,0
16960,13456,269,402,4.95009,0
16964,13459,312,538,20.8321,0
16965,13460,312,538,20.8321,0
16972,13467,399,500,20.1406,0
16973,13468,399,500,20.1406,0
16974,13469,325,388,17.4536,0
16976,13470,325,388,17.4536,0
16978,13471,325,388,17.4536,0
16980,13472,325,388,17.4536,0
16982,13473,188,371,7.56068,1
16983,13474,188,371,7.56068,1
16984,13475,98,311,8.93679,0
16988,13476,98,311,8.93679,0
16992,13477,98,311,8.93679,0
16996,13478,98,311,8.93679,0
17000,13479,98,311,8.93679,0
17004,13480,98,311,8.93679,0
17008,13481,98,311,8.93679,0
17012,13482,98,311,8.93679,0
17020,13487,328,494,15.8945,0
17022,13488,328,494,15.8945,0
17024,13489,328,494,15.8945,0
17026,13490,328,494,15.8945,0
17028,13491,480,448,26.787,1
17030,13492,480,448,26.787,1
17032,13493,480,448,26.787,1
17034,13494,480,448,26.787,1
17036,13495,505,367,6.86385,0
17037,13495,92,334,7.22335,0
17038,13496,505,367,6.86385,0
17039,13496,92,334,7.22335,0
17040,13497,505,367,6.86385,0
17041,13497,92,334,7.22335,0
17042,13498,505,367,6.86385,0
17043,13498,92,334,7.22335,0
17044,13499,321,508,27.7263,1
17046,13500,321,508,27.7263,1
17048,13501,321,508,27.7263,1
17050,13502,321,508,27.7263,1
17052,13503,347,491,22.0405,1
17054,13504,347,491,22.0405,1
17056,13505,347,491,22.0405,1
17058,13506,347,491,22.0405,1
17062,13509,317,450,8.79517,0
17064,13510,317,450,8.79517,0
17066,13511,317,450,8.79517,0
17068,13512,317,450,8.79517,0
17070,13513,64,475,24.07,0
17071,13514,64,475,24.07,0
17072,13515,258,313,2.27125,0
17073,13516,258,313,2.27125,0
17076,13519,458,335,2.63661,0
17077,13519,175,390,3.59734,0
17078,13520,458,335,2.63661,0
17079,13520,175,390,3.59734,0
17080,13521,458,335,2.63661,0
17081,13521,175,390,3.59734,0
17082,13522,458,335,2.63661,0
17083,13522,175,390,3.59734,0
17084,13523,350,461,33.9298,1
17085,13524,350,461,33.9298,1
17086,13525,177,441,3.83173,0
17088,13526,177,441,3.83173,0
17090,13527,177,441,3.83173,0
17092,13528,177,441,3.83173,0
17096,13531,536,440,5.63659,0
17098,13532,536,440,5.63659,0
17100,13533,536,440,5.63659,0
17102,13534,536,440,5.63659,0
17104,13535,359,417,16.6214,1
17105,13536,359,417,16.6214,1
17110,13541,296,375,7.76846,1
17111,13542,296,375,7.76846,1
17112,13543,308,443,11.198,1
17113,13544,308,443,11.198,1
17114,13545,292,484,23.6982,1
17115,13546,292,484,23.6982,1
17116,13547,418,449,8.92744,1
17117,13548,418,449,8.92744,1
17118,13549,382,411,11.3065,1
17119,13550,382,411,11.3065,1
17120,13551,370,429,8.41759,0
17121,13552,370,429,8.41759,0
17122,13553,314,469,32.0802,0
17123,13554,314,469,32.0802,0
17124,13555,324,404,10.428,1
17125,13556,324,404,10.428,1
17174,13577,252,436,6.87375,0
17175,13577,418,450,7.1344,0
17176,13578,252,436,6.87375,0
17177,13578,418,450,7.1344,0
17178,13579,252,436,6.87375,0
17179,13579,418,450,7.1344,0
17180,13580,252,436,6.87375,0
17181,13580,418,450,7.1344,0
17214,13589,339,523,92.6487,1
17215,13590,339,523,92.6487,1
17224,13595,318,533,22.3556,1
17225,13596,318,533,22.3556,1
17226,13597,175,352,97.3615,1
17228,13598,175,352,97.3615,1
17230,13599,175,352,97.3615,1
17232,13600,175,352,97.3615,1
17286,13613,301,436,61.3449,1
17288,13614,301,436,61.3449,1
17290,13615,301,436,61.3449,1
17292,13616,301,436,61.3449,1
17294,13617,382,510,14.5032,1
17297,13618,382,510,14.5032,1
17300,13619,382,510,14.5032,1
17303,13620,382,510,14.5032,1
17306,13621,382,510,14.5032,1
17309,13622,382,510,14.5032,1
17312,13623,568,418,30.2422,0
17314,13624,568,418,30.2422,0
17316,13625,568,418,30.2422,0
17318,13626,568,418,30.2422,0
17322,13629,466,486,16.5595,0
17323,13630,466,486,16.5595,0
17324,13631,344,483,20.9557,0
17325,13632,344,483,20.9557,0
17334,13637,317,516,32.8785,1
17335,13638,317,516,32.8785,1
17344,13643,304,446,85.5651,1
17346,13644,304,446,85.5651,1
17348,13645,304,446,85.5651,1
17350,13646,304,446,85.5651,1
17352,13647,272,424,4.85751,1
17353,13648,272,424,4.85751,1
17354,13649,137,505,78.1978,1
17356,13650,137,505,78.1978,1
17358,13651,137,505,78.1978,1
17362,13653,137,505,78.1978,1
17371,13657,320,530,47.0156,1
17373,13658,320,530,47.0156,1
17375,13659,320,530,47.0156,1
17377,13660,320,530,47.0156,1
17378,13661,350,467,6.66656,0
17380,13663,350,467,6.66656,0
17382,13665,46,472,93.73,0
17384,13667,46,472,93.73,0
17388,13671,317,428,13.8994,1
17389,13672,317,428,13.8994,1
17390,13673,230,340,13.2974,1
17391,13674,230,340,13.2974,1
17392,13675,385,425,6.78325,0
17393,13676,385,425,6.78325,0
17394,13677,318,461,18.325,1
17395,13678,318,461,18.325,1
17396,13679,415,455,12.2922,1
17397,13680,415,455,12.2922,1
17398,13681,467,469,18.3826,0
17399,13682,467,469,18.3826,0
17400,13683,363,432,12.9875,1
17402,13684,363,432,12.9875,1
17404,13685,363,432,12.9875,1
17407,13687,363,432,12.9875,1
17410,13689,60,238,8.49863,0
17411,13689,245,478,10.4647,0
17412,13690,60,238,8.49863,0
17413,13690,245,478,10.4647,0
17414,13691,60,238,8.49863,0
17415,13691,245,478,10.4647,0
17416,13692,60,238,8.49863,0
17417,13692,245,478,10.4647,0
17418,13693,328,471,39.5787,1
17420,13694,328,471,39.5787,1
17422,13695,328,471,39.5787,1
17424,13696,328,471,39.5787,1
17426,13697,328,450,12.331,0
17428,13698,328,450,12.331,0
17430,13699,328,450,12.331,0
17432,13700,328,450,12.331,0
17434,13701,228,388,24.0376,1
17435,13702,325,406,6.55297,1
17436,13703,228,388,24.0376,1
17437,13704,325,406,6.55297,1
17438,13705,107,354,4.84667,0
17439,13705,277,286,7.60821,0
17440,13705,445,248,4.28773,0
17441,13706,107,354,4.84667,0
17442,13706,277,286,7.60821,0
17443,13706,445,248,4.28773,0
17444,13707,107,354,4.84667,0
17445,13707,277,286,7.60821,0
17446,13707,445,248,4.28773,0
17447,13708,107,354,4.84667,0
17448,13708,277,286,7.60821,0
17449,13708,445,248,4.28773,0
17450,13709,107,354,4.84667,0
17451,13709,277,286,7.60821,0
17452,13710,107,354,4.84667,0
17453,13709,445,248,4.28773,0
17454,13710,277,286,7.60821,0
17455,13710,445,248,4.28773,0
17476,13719,314,480,13.3268,0
17478,13720,314,480,13.3268,0
17480,13721,314,480,13.3268,0
17482,13722,314,480,13.3268,0
17486,13725,339,467,8.82664,1
17487,13726,339,467,8.82664,1
17490,13729,219,424,5.00587,1
17491,13730,219,424,5.00587,1
17492,13731,358,534,30.797,0
17493,13732,358,534,30.797,0
17495,13733,479,388,17.8607,1
17497,13734,479,388,17.8607,1
17499,13735,479,388,17.8607,1
17501,13736,479,388,17.8607,1
17506,13741,518,459,10.1206,0
17510,13741,453,371,69.459,0
17512,13742,518,459,10.1206,0
17516,13742,453,371,69.459,0
17518,13743,518,459,10.1206,0
17522,13743,453,371,69.459,0
17523,13744,518,459,10.1206,0
17528,13744,453,371,69.459,0
17530,13745,518,459,10.1206,0
17532,13746,518,459,10.1206,0
17538,13745,453,371,69.459,0
17539,13746,453,371,69.459,0
17542,13747,518,459,10.1206,0
17546,13747,453,371,69.459,0
17547,13748,518,459,10.1206,0
17552,13748,453,371,69.459,0
17554,13749,518,459,10.1206,0
17558,13749,453,371,69.459,0
17560,13750,518,459,10.1206,0
17564,13750,453,371,69.459,0
17566,13751,518,459,10.1206,0
17570,13751,453,371,69.459,0
17572,13752,518,459,10.1206,0
17576,13752,453,371,69.459,0
17580,13755,310,487,28.7358,1
17581,13756,310,487,28.7358,1
17584,13759,505,401,33.5958,1
17585,13759,326,377,10.8512,0
17586,13760,505,401,33.5958,1
17587,13760,326,377,10.8512,0
17588,13761,505,401,33.5958,1
17589,13761,326,377,10.8512,0
17590,13762,505,401,33.5958,1
17591,13762,326,377,10.8512,0
17600,13771,378,217,29.1261,1
17601,13771,358,276,14.1735,1
17603,13772,378,217,29.1261,1
17604,13772,358,276,14.1735,1
17606,13773,378,217,29.1261,1
17607,13773,358,276,14.1735,1
17609,13774,378,217,29.1261,1
17610,13774,358,276,14.1735,1
17612,13775,378,217,29.1261,1
17613,13775,358,276,14.1735,1
17615,13776,378,217,29.1261,1
17616,13776,358,276,14.1735,1
17620,13779,196,460,32.2342,1
17621,13780,196,460,32.2342,1
17622,13779,269,440,22.8942,1
17623,13780,269,440,22.8942,1
17624,13779,353,436,21.6011,1
17625,13780,353,436,21.6011,1
17626,13779,412,399,40.7481,0
17627,13780,412,399,40.7481,0
17628,13779,467,429,35.8858,1
17629,13780,467,429,35.8858,1
17630,13781,196,460,32.2342,1
17631,13781,269,440,22.8942,1
17632,13781,353,436,21.6011,1
17633,13781,412,399,40.7481,0
17634,13781,467,429,35.8858,1
17635,13782,196,460,32.2342,1
17636,13782,269,440,22.8942,1
17637,13782,353,436,21.6011,1
17638,13782,412,399,40.7481,0
17639,13782,467,429,35.8858,1
17640,13783,196,460,32.2342,1
17641,13783,269,440,22.8942,1
17642,13784,196,460,32.2342,1
17643,13783,353,436,21.6011,1
17644,13784,269,440,22.8942,1
17645,13783,412,399,40.7481,0
17646,13784,353,436,21.6011,1
17647,13783,467,429,35.8858,1
17648,13784,412,399,40.7481,0
17649,13784,467,429,35.8858,1
17650,13785,196,460,32.2342,1
17651,13785,269,440,22.8942,1
17652,13785,353,436,21.6011,1
17653,13785,412,399,40.7481,0
17654,13785,467,429,35.8858,1
17655,13786,196,460,32.2342,1
17656,13786,269,440,22.8942,1
17657,13786,353,436,21.6011,1
17658,13786,412,399,40.7481,0
17659,13786,467,429,35.8858,1
17660,13787,196,460,32.2342,1
17661,13787,269,440,22.8942,1
17662,13787,353,436,21.6011,1
17663,13788,196,460,32.2342,1
17664,13787,412,399,40.7481,0
17665,13788,269,440,22.8942,1
17666,13787,467,429,35.8858,1
17667,13788,353,436,21.6011,1
17668,13788,412,399,40.7481,0
17669,13788,467,429,35.8858,1
17670,13789,332,322,9.8725,1
17671,13790,332,322,9.8725,1
17672,13791,412,329,5.46301,0
17673,13792,412,329,5.46301,0
17682,13797,205,540,22.0892,1
17684,13798,205,540,22.0892,1
17686,13799,461,499,67.5016,1
17687,13800,372,444,21.1877,1
17689,13801,372,444,21.1877,1
17691,13802,327,469,13.9581,1
17693,13803,327,469,13.9581,1
17695,13804,330,400,20.8225,1
17697,13806,396,365,89.8443,1
17698,13807,313,542,32.0275,1
17700,13808,313,542,32.0275,1
17705,13812,377,407,20.2783,1
17707,13813,377,407,20.2783,1
17709,13814,132,429,5.94373,0
17710,13814,506,432,6.09098,0
17712,13815,132,429,5.94373,0
17713,13815,506,432,6.09098,0
17715,13816,132,429,5.94373,0
17716,13816,506,432,6.09098,0
17718,13817,460,476,26.2716,1
17721,13818,460,476,26.2716,1
17724,13819,460,476,26.2716,1
17727,13820,580,418,17.6971,0
17728,13820,240,486,9.99829,0
17731,13821,580,418,17.6971,0
17732,13821,240,486,9.99829,0
17735,13822,580,418,17.6971,0
17736,13822,240,486,9.99829,0
17739,13823,580,418,17.6971,0
17740,13823,240,486,9.99829,0
17743,13824,295,437,9.60443,1
17750,13829,344,548,26.745,0
17752,13830,344,548,26.745,0
17754,13831,420,416,11.0291,0
17755,13831,550,396,97.3615,1
17756,13831,145,447,24.0291,0
17757,13831,314,412,57.3108,0
17759,13832,420,416,11.0291,0
17760,13832,550,396,97.3615,1
17761,13832,145,447,24.0291,0
17762,13832,314,412,57.3108,0
17764,13833,420,416,11.0291,0
17765,13833,550,396,97.3615,1
17766,13833,145,447,24.0291,0
17767,13833,314,412,57.3108,0
17769,13834,420,416,11.0291,0
17770,13834,550,396,97.3615,1
17771,13834,145,447,24.0291,0
17772,13834,314,412,57.3108,0
17774,13835,420,416,11.0291,0
17775,13835,550,396,97.3615,1
17776,13835,145,447,24.0291,0
17777,13835,314,412,57.3108,0
17780,13837,351,357,1.98589,0
17783,13838,351,357,1.98589,0
17786,13839,351,357,1.98589,0
17797,13844,434,359,7.15896,1
17799,13845,434,359,7.15896,1
17803,13848,325,487,21.5795,0
17805,13849,325,487,21.5795,0
17833,13858,351,480,16.9487,0
17835,13859,351,480,16.9487,0
17846,13863,321,454,8.86887,0
17848,13864,321,454,8.86887,0
17850,13865,329,500,41.9071,1
17851,13866,328,440,14.803,1
17853,13868,290,318,3.04,0
17855,13869,290,318,3.04,0
17857,13870,342,478,21.6513,1
17859,13871,342,478,21.6513,1
17863,13874,499,465,7.75655,0
17864,13875,447,498,16.9068,0
17865,13876,480,390,13.7505,1
17866,13876,321,473,13.8767,1
17868,13876,159,402,24.7433,1
17869,13876,422,422,52.1717,0
17870,13877,480,390,13.7505,1
17871,13877,321,473,13.8767,1
17873,13877,159,402,24.7433,1
17874,13877,422,422,52.1717,0
17875,13878,480,390,13.7505,1
17876,13878,321,473,13.8767,1
17878,13878,159,402,24.7433,1
17879,13878,422,422,52.1717,0
17880,13879,480,390,13.7505,1
17881,13879,321,473,13.8767,1
17883,13879,159,402,24.7433,1
17884,13879,422,422,52.1717,0
17885,13880,480,390,13.7505,1
17886,13880,321,473,13.8767,1
17888,13880,159,402,24.7433,1
17889,13880,422,422,52.1717,0
17890,13881,173,425,3.71496,0
17893,13884,329,464,32.4384,1
17958,13893,489,439,18.758,1
17960,13894,489,439,18.758,1
17963,13896,316,457,6.41313,1
17964,13897,350,395,23.3497,0
17965,13898,291,539,47.4349,1
17966,13899,351,403,20.6639,0
17969,13900,351,403,20.6639,0
17972,13901,351,403,20.6639,0
17984,13905,253,509,23.6654,1
17986,13906,253,509,23.6654,1
17988,13907,108,426,32.6089,0
17989,13907,242,442,29.7934,0
17990,13908,108,426,32.6089,0
17991,13908,242,442,29.7934,0
17993,13910,291,453,11.925,0
17994,13910,133,467,9.52536,0
17995,13911,291,453,11.925,0
17996,13911,133,467,9.52536,0
17999,13914,399,483,8.48507,0
18001,13915,399,483,8.48507,0
18003,13916,532,309,11.6992,1
18004,13917,315,512,25.3262,1
18005,13918,285,380,37.6956,1
18007,13919,285,380,37.6956,1
18009,13920,316,394,4.42084,1
18012,13923,260,270,13.1594,1
18024,13930,233,592,93.8373,0
18025,13931,301,305,41.7685,1
18027,13932,301,305,41.7685,1
18030,13934,207,505,16.3012,1
18031,13935,323,522,91.1032,1
18034,13938,372,412,10.0304,0
18035,13939,313,427,7.00482,1
18036,13940,330,423,66.332,1
18039,13941,330,423,66.332,1
18042,13942,330,423,66.332,1
18045,13943,336,514,15.1957,0
18086,13956,302,386,2.15612,0
18087,13957,376,436,14.5931,1
18088,13958,259,426,3.96063,0
18118,13967,317,501,16.5368,0
18120,13968,317,501,16.5368,0
18123,13971,302,429,9.33625,0
18124,13972,362,420,19.9387,1
18125,13972,478,429,21.7053,1
18126,13972,247,419,30.0381,0
18127,13972,143,422,21.1767,1
18128,13973,362,420,19.9387,1
18129,13973,478,429,21.7053,1
18130,13973,247,419,30.0381,0
18131,13973,143,422,21.1767,1
18132,13974,362,420,19.9387,1
18133,13974,478,429,21.7053,1
18134,13974,247,419,30.0381,0
18135,13974,143,422,21.1767,1
18136,13975,362,420,19.9387,1
18137,13975,478,429,21.7053,1
18138,13975,247,419,30.0381,0
18139,13975,143,422,21.1767,1
18141,13977,310,492,19.7999,0
18142,13978,332,358,2.94052,0
18144,13980,105,436,12.1191,1
18151,13985,388,510,11.8245,0
18153,13986,388,510,11.8245,0
18156,13988,402,514,17.0489,1
18158,13989,402,514,17.0489,1
18164,13993,388,524,25.1335,0
18166,13994,388,524,25.1335,0
18167,13995,311,363,16.7766,1
18168,13996,250,410,21.408,0
18170,13998,594,353,32.8521,1
18172,13999,594,353,32.8521,1
18174,14000,421,425,22.9378,1
18175,14000,239,439,26.351,0
18176,14001,421,425,22.9378,1
18177,14001,239,439,26.351,0
18179,14003,428,474,46.8489,1
18181,14004,428,474,46.8489,1
18189,14008,337,434,6.24609,1
18191,14009,337,434,6.24609,1
18201,14014,288,565,53.9657,0
18203,14015,288,565,53.9657,0
18206,14018,334,363,47.3581,0
18208,14019,334,363,47.3581,0
18210,14020,439,418,71.7212,1
18212,14021,439,418,71.7212,1
18214,14022,309,430,4.35763,0
18215,14023,385,457,33.3904,1
18216,14023,441,466,38.6561,1
18217,14024,385,457,33.3904,1
18218,14024,441,466,38.6561,1
18219,14025,379,459,24.6925,1
18220,14026,364,566,41.3946,0
18221,14026,279,567,43.0478,0
18222,14027,364,566,41.3946,0
18223,14027,279,567,43.0478,0
18229,14031,475,529,56.9205,1
18231,14032,475,529,56.9205,1
18233,14033,530,392,8.05,0
18235,14034,530,392,8.05,0
18237,14035,296,553,24.4129,0
18239,14036,296,553,24.4129,0
18241,14037,317,419,10.216,0
18243,14039,332,537,47.7723,1
18248,14042,282,415,7.07695,1
18249,14043,420,394,5.01126,0
18255,14047,184,456,12.3121,0
18256,14047,451,446,5.46243,0
18257,14048,184,456,12.3121,0
18258,14048,451,446,5.46243,0
18259,14049,174,438,5.53618,0
18260,14050,333,460,14.9141,1
18263,14051,333,460,14.9141,1
18266,14052,333,460,14.9141,1
18331,14071,344,426,16.0848,1
18336,14074,259,464,26.6216,1
18345,14079,407,510,46.7366,0
18347,14080,407,510,46.7366,0
18349,14081,350,393,10.1336,1
18350,14082,327,368,1.89932,0
18351,14083,179,383,6.80026,1
18352,14083,392,358,11.9829,0
18353,14084,179,383,6.80026,1
18354,14084,392,358,11.9829,0
18355,14085,351,384,2.08706,0
18357,14086,441,533,13.4084,0
18359,14087,441,533,13.4084,0
18360,14088,160,440,11.2831,1
18361,14089,265,432,12.804,0
18363,14090,265,432,12.804,0
18365,14091,328,444,19.0804,1
18376,14096,362,486,9.36764,0
18386,14102,256,444,9.42866,0
18389,14103,256,444,9.42866,0
18392,14104,256,444,9.42866,0
18396,14106,433,383,3.48024,0
18397,14106,124,310,3.40924,0
18398,14107,433,383,3.48024,0
18399,14107,124,310,3.40924,0
18409,14111,335,525,21.3389,1
18411,14112,335,525,21.3389,1
18413,14113,425,542,38.5542,1
18425,14118,160,488,14.3392,0
18427,14119,160,488,14.3392,0
18431,14123,279,495,11.9766,0
18433,14125,403,405,8.69602,1
18434,14125,262,440,10.8945,0
18436,14126,403,405,8.69602,1
18437,14126,262,440,10.8945,0
18439,14127,403,405,8.69602,1
18440,14127,262,440,10.8945,0
18442,14128,348,473,15.7611,0
18443,14129,50,204,38.2075,0
18445,14129,229,251,60.4144,0
18446,14130,50,204,38.2075,0
18448,14130,229,251,60.4144,0
18449,14131,50,204,38.2075,0
18451,14131,229,251,60.4144,0
18452,14132,333,551,19.5906,0
18453,14133,531,141,29.3999,0
18456,14134,531,141,29.3999,0
18459,14135,531,141,29.3999,0
18462,14136,435,495,22.9275,0
18463,14137,384,478,12.3414,0
18465,14138,384,478,12.3414,0
18468,14140,331,423,6.95015,0
18470,14140,163,429,7.00039,0
18471,14141,331,423,6.95015,0
18473,14141,163,429,7.00039,0
18474,14142,331,423,6.95015,0
18476,14142,163,429,7.00039,0
18477,14143,328,397,24.6021,1
18479,14145,272,477,12.985,1
18481,14147,318,511,22.434,1
18482,14147,402,523,42.5514,1
18484,14148,318,511,22.434,1
18485,14148,402,523,42.5514,1
18487,14149,318,511,22.434,1
18488,14149,402,523,42.5514,1
18490,14150,326,529,42.4984,1
18491,14151,323,504,33.1982,1
18492,14152,348,420,2.96449,0
18494,14153,348,420,2.96449,0
18500,14156,328,450,32.005,1
18502,14157,328,450,32.005,1
18506,14160,323,516,53.2432,1
18507,14161,345,491,16.9719,0
18509,14162,345,491,16.9719,0
18511,14163,538,482,7.90657,0
18512,14164,328,452,31.4424,1
18515,14165,328,452,31.4424,1
18518,14166,328,452,31.4424,1
18538,14172,324,368,17.6643,1
18539,14173,314,237,31.1628,0
18540,14173,171,408,5.68964,0
18541,14173,460,290,17.5521,0
18542,14173,32,337,18.5147,0
